run_id,run_type,model_name,model_family,model_type,dataset_name,is_time_series,column_size,row_size,evaluation_metric,evaluation_value,duration,sql,explainability
47015b2f-6b95-42d9-9ab9-c07758bb1b84,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_linear_reg_9c8320ae,regression,LINEAR_REG,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,0.6542399182141435,20.89,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_linear_reg_9c8320ae`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",Intrinsic
08f0647c-8cfa-4bb4-b75a-719550498af6,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_linear_reg_9c8320ae,regression,LINEAR_REG,thelook_ecommerce.orders,TRUE,9,124429,,,1.82,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_linear_reg_9c8320ae`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders`))",Intrinsic
efc7c6e6-633f-4a5c-a0e6-e84da351aa42,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_3abcae7f,regression,BOOSTED_TREE_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,0.6659872614085771,283.68,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_3abcae7f`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",SHAP
470fbdc0-af61-4e62-bcb9-8d4878b6986c,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_3abcae7f,regression,BOOSTED_TREE_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,2.19,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_3abcae7f`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders`))",SHAP
665c0b1c-6706-4cb1-9dad-c37c9add22ec,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_d4f3f928,regression,DNN_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,8.413999357020687,900.31,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_d4f3f928`
                OPTIONS(model_type='DNN_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",None
f924b4a0-0e09-42b8-b205-e0f388b56b36,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_d4f3f928,regression,DNN_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,3.32,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_d4f3f928`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders`))",None
7326c3fd-7b6a-4783-a23d-e9659445d6a5,training,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_linear_combined_regressor_40667828,regression,DNN_LINEAR_COMBINED_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,67.42663366673693,1675.57,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_linear_combined_regressor_40667828`
                OPTIONS(model_type='DNN_LINEAR_COMBINED_REGRESSOR', INPUT_LABEL_COLS=['opp_points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE opp_points_game IS NOT NULL)",None
2d4b22c5-2ac4-4c18-9253-57aef888b4eb,inference,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_linear_combined_regressor_40667828,regression,DNN_LINEAR_COMBINED_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,26.04,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_linear_combined_regressor_40667828`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",None
5138dd50-e72e-4fc5-8fb0-a37aadd93e06,training,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_random_forest_regressor_c84e0d30,regression,RANDOM_FOREST_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,76.15219617004306,468.06,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_random_forest_regressor_c84e0d30`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['opp_points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE opp_points_game IS NOT NULL)",SHAP
9f5f1d7c-9d2f-475a-9003-198e2af302dc,inference,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_random_forest_regressor_c84e0d30,regression,RANDOM_FOREST_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,7.44,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_random_forest_regressor_c84e0d30`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",SHAP
fc9af8b1-1624-42e6-bd4f-0d5d67aac05d,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_74da645d,regression,DNN_LINEAR_COMBINED_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,8.13127676933929,911.35,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_74da645d`
                OPTIONS(model_type='DNN_LINEAR_COMBINED_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",None
0bc0b343-b713-46c9-9a15-de5ec03d47b2,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_74da645d,regression,DNN_LINEAR_COMBINED_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,3.16,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_74da645d`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders`))",None
bbfc6813-2e5b-43f1-9da2-14542d13f23b,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_ed83b2b5,regression,RANDOM_FOREST_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,0.6528970848483558,277.85,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_ed83b2b5`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",SHAP
e44d9ae3-e211-42f6-b73c-632777d287f8,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_ed83b2b5,regression,RANDOM_FOREST_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,2.39,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_ed83b2b5`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders`))",SHAP
5c3c4df0-15c8-411f-9a22-919b38afa28a,training,crypto-isotope-366706.sql_knowledge_base.points_game_new_linear_reg_3443c32a,regression,LINEAR_REG,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,74.76347366347734,406.11,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.points_game_new_linear_reg_3443c32a`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE points_game IS NOT NULL)",Intrinsic
508b41b0-a11f-48ec-b94e-9094e3fe6230,inference,crypto-isotope-366706.sql_knowledge_base.points_game_new_linear_reg_3443c32a,regression,LINEAR_REG,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,7.48,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.points_game_new_linear_reg_3443c32a`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",Intrinsic
24e6ee85-d56d-4760-bb87-850050c13f86,training,crypto-isotope-366706.sql_knowledge_base.points_game_new_boosted_tree_regressor_2df97eb2,regression,BOOSTED_TREE_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,76.28497640400758,341.96,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.points_game_new_boosted_tree_regressor_2df97eb2`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE points_game IS NOT NULL)",SHAP
7d70d4a1-de98-4e9d-a217-3ee18da4dbb5,inference,crypto-isotope-366706.sql_knowledge_base.points_game_new_boosted_tree_regressor_2df97eb2,regression,BOOSTED_TREE_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,4.8,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.points_game_new_boosted_tree_regressor_2df97eb2`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",SHAP
