dataset,table,task,algorithm,model_id,num_rows,num_features,r2,rmse,mae,fit_time,score_time
sdoh_bea_cainc30,fips,regression,bayesian_ridge,188,22386,31,0.294961154460907,12081.89786416025,6738.53564453125,0.16642531752586365,0.019796736538410187
sdoh_bea_cainc30,fips,regression,random_forest,194,22386,31,0.9650077223777771,1673.440393321495,1116.7005615234375,53.851158142089844,0.0669611394405365
sdoh_bea_cainc30,fips,regression,xgboost,191,22386,31,0.9034064412117004,2757.321163738457,1904.1353759765625,0.15931712090969086,0.0013265559682622552
sdoh_bea_cainc30,fips,regression,catboost,193,22386,31,0.9844024777412415,1097.8318974232805,763.9431762695312,2.32928729057312,0.01790722832083702
sdoh_bea_cainc30,fips,regression,bagging,195,22386,31,0.9506887793540955,2031.6213968158536,1330.4168701171875,5.513035774230957,0.01228801254183054
sdoh_bea_cainc30,fips,regression,svm,196,22386,31,-0.039020538330078125,9433.733937312414,5809.166015625,16.229228973388672,2.3230526447296143
sdoh_bea_cainc30,fips,regression,elastic_net,197,22386,31,0.7271220088005066,4803.2930370736285,2837.555419921875,1483.90625,0.032426029443740845
sdoh_bea_cainc30,fips,regression,elastic_net,207,22386,31,0.9998564124107361,49969.83410018488,13987.0830078125,1455.71142578125,0.03190898895263672
sdoh_bea_cainc30,fips,regression,bayesian_ridge,198,22386,31,0.7228455543518066,4961.04767161131,2905.01123046875,0.15879283845424652,0.007287910208106041
sdoh_bea_cainc30,fips,regression,linear,199,22386,31,0.7685938477516174,4291.203327739202,2676.435791015625,0.005700783804059029,0.0021331519819796085
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,200,22386,31,,,,0.04491717368364334,0.0122147211804986
sdoh_bea_cainc30,fips,regression,bayesian_ridge,208,22386,31,1.0,1.268606136415192,0.21540085971355438,0.18587397038936615,0.0072697121649980545
sdoh_bea_cainc30,fips,regression,xgboost,201,22386,31,-12.976688385009766,,63938.46484375,0.12125030905008316,0.0011636989656835794
sdoh_bea_cainc30,fips,regression,ada_boost,202,22386,31,0.9974312782287598,,141716.984375,2.4963839054107666,0.009919362142682076
sdoh_bea_cainc30,fips,regression,catboost,203,22386,31,0.9274917840957642,,38577.6875,2.266730308532715,0.017778117209672928
sdoh_bea_cainc30,fips,regression,linear,209,22386,31,1.0,0.13701488575500484,0.025562575086951256,0.005685688927769661,0.0005929939798079431
sdoh_bea_cainc30,fips,regression,random_forest,204,22386,31,0.9977191686630249,77692.70174218425,3745.112548828125,64.18864440917969,0.0769844502210617
sdoh_bea_cainc30,fips,regression,bagging,205,22386,31,0.9978733658790588,,10945.9345703125,6.482048988342285,0.011721674352884293
sdoh_bea_cainc30,fips,regression,catboost,213,22386,31,0.9986446499824524,67.34000134578258,28.57021141052246,2.3573267459869385,0.018854830414056778
sdoh_bea_cainc30,fips,regression,svm,206,22386,31,-0.013230443000793457,,159308.578125,18.629718780517578,2.317488193511963
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,210,22386,31,,,,0.04722676798701286,0.007855699397623539
sdoh_bea_cainc30,fips,regression,elastic_net,217,22386,31,0.9996606707572937,33.40623903765021,9.820052146911621,51.255435943603516,0.022532368078827858
sdoh_bea_cainc30,fips,regression,xgboost,211,22386,31,0.9808288216590881,247.4341137050427,227.8968963623047,0.16304533183574677,0.0012255479814484715
sdoh_bea_cainc30,fips,regression,svm,216,22386,31,0.002443850040435791,1782.7862322780036,1327.159912109375,16.036441802978516,2.3178396224975586
sdoh_bea_cainc30,fips,regression,ada_boost,212,22386,31,0.9626703858375549,337.270465928311,265.2602844238281,5.112723350524902,0.01476350612938404
sdoh_bea_cainc30,fips,regression,random_forest,214,22386,31,0.9990662932395935,54.098217969726136,25.78664779663086,45.61415100097656,0.06302560865879059
sdoh_bea_cainc30,fips,regression,bagging,215,22386,31,0.9992108941078186,50.672171310419486,29.607772827148438,4.57414436340332,0.011176468804478645
sdoh_bea_cainc30,fips,regression,bayesian_ridge,218,22386,31,0.9999998807907104,0.5402918908428685,0.34193578362464905,0.11749094724655151,0.020297862589359283
sdoh_bea_cainc30,fips,regression,linear,219,22386,31,0.9999999403953552,0.5306767287724105,0.3330802023410797,0.0055832089856266975,0.0005374180036596954
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,220,22386,31,,,,0.04465632885694504,0.015812061727046967
medicare,outpatient_charges_2014,regression,xgboost,221,35895,9,0.9623498320579529,69.6449246344897,38.61289596557617,0.06593617796897888,0.0031439189333468676
sunroof_solar,solar_potential_by_postal_code,regression,xgboost,231,11516,29,0.996288537979126,3448.825597214217,1923.1688232421875,0.09283407777547836,0.0007487899856641889
medicare,outpatient_charges_2014,regression,ada_boost,222,35895,9,0.5494732856750488,240.25031705234022,206.57107543945312,1.6901295185089111,0.01570179872214794
medicare,outpatient_charges_2014,regression,catboost,223,35895,9,0.9912487268447876,33.57251145491837,16.813879013061523,2.1977763175964355,0.012009459547698498
medicare,outpatient_charges_2014,regression,random_forest,224,35895,9,0.9896159768104553,36.85315163125469,15.43436050415039,22.830089569091797,0.11756681650876999
sunroof_solar,solar_potential_by_postal_code,regression,ada_boost,232,11516,29,0.9636621475219727,11576.427082653783,9592.2333984375,1.7601773738861084,0.010296151041984558
medicare,outpatient_charges_2014,regression,bagging,225,35895,9,0.9840216040611267,46.037118282594804,16.86392593383789,2.2387266159057617,0.016809312626719475
medicare,outpatient_charges_2014,regression,svm,226,35895,9,0.07261806726455688,326.98437462667846,191.74427795410156,31.430349349975586,3.331524133682251
sunroof_solar,solar_potential_by_postal_code,regression,elastic_net,237,11516,29,0.9987917542457581,2028.8560816381234,1103.94873046875,1368.4437255859375,0.017578132450580597
medicare,outpatient_charges_2014,regression,elastic_net,227,35895,9,0.5840708017349243,234.9488142393998,146.8168487548828,38.0830192565918,0.05572175979614258
sunroof_solar,solar_potential_by_postal_code,regression,catboost,233,11516,29,0.9984958171844482,2285.434422598907,962.9610595703125,1.864281415939331,0.00913070235401392
medicare,outpatient_charges_2014,regression,bayesian_ridge,228,35895,9,0.5781434774398804,231.0889303926088,144.61370849609375,0.05635557323694229,0.01822708360850811
medicare,outpatient_charges_2014,regression,linear,229,35895,9,0.5642931461334229,241.4236583529046,152.83663940429688,0.001046192948706448,0.002634652890264988
medicare,outpatient_charges_2014,regression,stochastic_gradient_descent,230,35895,9,,,,0.4961104094982147,0.004852118901908398
sunroof_solar,solar_potential_by_postal_code,regression,stochastic_gradient_descent,240,11516,29,,,,0.1679139882326126,0.002241621958091855
sunroof_solar,solar_potential_by_postal_code,regression,random_forest,234,11516,29,0.9991958737373352,1639.8468678507759,816.4578247070312,19.886701583862305,0.032803069800138474
sunroof_solar,solar_potential_by_postal_code,regression,bayesian_ridge,238,11516,29,1.0,0.07744112507791935,0.049941763281822205,0.14371785521507263,0.003876555012539029
sunroof_solar,solar_potential_by_postal_code,regression,bagging,235,11516,29,0.9984357953071594,2535.1119304677654,1068.2347412109375,2.107919692993164,0.006240068934857845
sunroof_solar,solar_potential_by_postal_code,regression,svm,236,11516,29,-0.06979608535766602,63090.56652146975,43142.65234375,4.075677871704102,0.5877664089202881
sunroof_solar,solar_potential_by_postal_code,regression,linear,239,11516,29,1.0,0.0985182956602799,0.07020626962184906,0.0022618079092353582,0.00047083900426514447
sunroof_solar,solar_potential_by_postal_code,regression,ada_boost,242,11516,29,0.9623239636421204,,21040200.0,1.6853435039520264,0.010295920073986053
sunroof_solar,solar_potential_by_postal_code,regression,xgboost,241,11516,29,0.9947101473808289,,4289034.0,0.09476477652788162,0.0007604429847560823
sunroof_solar,solar_potential_by_postal_code,regression,catboost,243,11516,29,0.991961658000946,,1998413.125,1.8624954223632812,0.009436259046196938
sunroof_solar,solar_potential_by_postal_code,regression,random_forest,244,11516,29,0.9995020031929016,,1348989.125,19.755970001220703,0.0351472869515419
sunroof_solar,solar_potential_by_postal_code,regression,bagging,245,11516,29,0.9994334578514099,,1607582.875,1.9860583543777466,0.006380789913237095
sunroof_solar,solar_potential_by_postal_code,regression,bagging,255,11516,29,0.873390793800354,70.1128624188351,3.0954861640930176,1.6267149448394775,0.004541967064142227
sunroof_solar,solar_potential_by_postal_code,regression,svm,246,11516,29,-0.0988471508026123,,98064536.0,3.4551234245300293,0.5945141315460205
sunroof_solar,solar_potential_by_postal_code,regression,elastic_net,247,11516,29,0.9998773336410522,,806625.3125,275.4146728515625,0.012147062458097935
sunroof_solar,solar_potential_by_postal_code,regression,bayesian_ridge,248,11516,29,1.0,87.33185853756349,24.94362449645996,0.1678875982761383,0.0039102621376514435
sunroof_solar,solar_potential_by_postal_code,regression,svm,256,11516,29,-0.016993165016174316,97.18944933736377,14.947684288024902,3.624136209487915,0.5719469785690308
sunroof_solar,solar_potential_by_postal_code,regression,linear,249,11516,29,1.0,22.98768617804568,16.206092834472656,0.0022566309198737144,0.0005423229886218905
sunroof_solar,solar_potential_by_postal_code,regression,stochastic_gradient_descent,250,11516,29,,,,0.0837613120675087,0.0021977738942950964
sunroof_solar,solar_potential_by_postal_code,regression,xgboost,251,11516,29,0.7252863645553589,40.868524907622984,2.050734758377075,0.0697404220700264,0.000738381000701338
sunroof_solar,solar_potential_by_postal_code,regression,elastic_net,257,11516,29,0.9999767541885376,0.3424805805694511,0.15341299772262573,0.11779988557100296,0.0727044939994812
sunroof_solar,solar_potential_by_postal_code,regression,ada_boost,252,11516,29,0.9438724517822266,19.049588993474703,15.022151947021484,0.7901883721351624,0.006300916895270348
sunroof_solar,solar_potential_by_postal_code,regression,catboost,253,11516,29,0.9588792324066162,13.359122005097127,0.9139789938926697,1.8819048404693604,0.009174480102956295
noaa_tsunami,historical_runups,regression,xgboost,261,28295,30,-5.626684665679932,17.157076233804467,0.5247087478637695,0.06802371144294739,0.0018824590370059013
sunroof_solar,solar_potential_by_postal_code,regression,random_forest,254,11516,29,0.8270439505577087,63.9023570024514,2.032454252243042,16.681734085083008,0.015077073127031326
sunroof_solar,solar_potential_by_postal_code,regression,bayesian_ridge,258,11516,29,1.0,1.7493198914661336e-06,1.0130720511369873e-06,0.07511426508426666,0.03547464311122894
noaa_tsunami,historical_runups,regression,random_forest,264,28295,30,0.7702417373657227,6.32970779781058,0.21794700622558594,3.783121109008789,0.012392704375088215
sunroof_solar,solar_potential_by_postal_code,regression,linear,259,11516,29,1.0,1.762330543161523e-05,6.164941623865161e-06,0.002758757909759879,0.0005821679951623082
sunroof_solar,solar_potential_by_postal_code,regression,stochastic_gradient_descent,260,11516,29,,,,0.1510981023311615,0.010860240086913109
noaa_tsunami,historical_runups,regression,ada_boost,262,28295,30,0.4224194884300232,1.4227296545289616,0.3068854510784149,1.2374814748764038,0.01474375743418932
noaa_tsunami,historical_runups,regression,svm,266,28295,30,-0.0009920597076416016,65.19845755221131,2.2784717082977295,0.5820713639259338,0.06449699401855469
noaa_tsunami,historical_runups,regression,catboost,263,28295,30,0.6152241230010986,13.329412328839803,0.4746323525905609,2.2021617889404297,0.024172816425561905
noaa_tsunami,historical_runups,regression,bagging,265,28295,30,0.723709225654602,2.77534200261992,0.1309540718793869,0.2808399796485901,0.008014610037207603
noaa_tsunami,historical_runups,regression,elastic_net,267,28295,30,0.29587846994400024,5.316042089498018,1.0124046802520752,0.05072417110204697,0.016355043277144432
noaa_tsunami,historical_runups,regression,bayesian_ridge,268,28295,30,-0.5461519956588745,10.75851351712422,1.5600311756134033,0.1693447381258011,0.028755031526088715
noaa_tsunami,historical_runups,regression,linear,269,28295,30,-0.4233229160308838,9.285481217362312,1.3306872844696045,0.014878191985189915,0.0009154090075753629
noaa_tsunami,historical_runups,regression,linear,279,28295,30,0.5573766231536865,7.471502203996608,3.058626174926758,0.007339141797274351,0.001564449048601091
noaa_tsunami,historical_runups,regression,stochastic_gradient_descent,270,28295,30,-6.74678167658606e+30,,,0.13556942343711853,0.007292141206562519
noaa_tsunami,historical_runups,regression,xgboost,271,28295,30,0.7858405113220215,4.8262615867066625,1.3407084941864014,0.08534682542085648,0.0020362280774861574
noaa_tsunami,historical_runups,regression,random_forest,284,28295,30,-748.755615234375,397.51513335972504,8.23520565032959,5.590080261230469,0.013851538300514221
noaa_tsunami,historical_runups,regression,ada_boost,272,28295,30,0.6991405487060547,6.045389155505533,2.7435073852539062,1.1872040033340454,0.010742884129285812
noaa_tsunami,historical_runups,regression,stochastic_gradient_descent,280,28295,30,-1.5613582818555298e+31,,,0.08612968027591705,0.0063599348068237305
noaa_tsunami,historical_runups,regression,catboost,273,28295,30,0.8496394157409668,4.305951218558618,1.2118014097213745,2.2868831157684326,0.02292468026280403
noaa_tsunami,historical_runups,regression,random_forest,274,28295,30,0.8719961047172546,3.8244607632579664,0.932296872138977,7.535743713378906,0.021921593695878983
noaa_tsunami,historical_runups,regression,bagging,275,28295,30,0.8450617790222168,4.528660948780961,1.1715902090072632,0.8148061633110046,0.008377463556826115
noaa_tsunami,historical_runups,regression,xgboost,281,28295,30,0.6280690431594849,34.366705320270555,1.0015238523483276,0.06892476230859756,0.0020586398895829916
noaa_tsunami,historical_runups,regression,svm,276,28295,30,-0.08734846115112305,12.126800088873726,3.7058379650115967,7.912398338317871,0.9216763973236084
noaa_tsunami,historical_runups,regression,elastic_net,277,28295,30,0.5653625726699829,7.215051537512732,2.9418723583221436,0.06162048503756523,0.01665670983493328
noaa_tsunami,historical_runups,regression,elastic_net,287,28295,30,-43333.46484375,17657.05932481397,341.5790100097656,0.07937246561050415,0.03188314661383629
noaa_tsunami,historical_runups,regression,bayesian_ridge,278,28295,30,0.5792666673660278,7.623257547370738,3.1825716495513916,0.15775644779205322,0.028779875487089157
noaa_tsunami,historical_runups,regression,bagging,285,28295,30,-0.09713530540466309,30.42723333332021,1.193038821220398,0.5375098586082458,0.0072695668786764145
noaa_tsunami,historical_runups,regression,ada_boost,282,28295,30,0.05074959993362427,1455.0100515116726,38.050785064697266,0.9510866403579712,0.0118356728926301
noaa_tsunami,historical_runups,regression,catboost,283,28295,30,0.05627799034118652,706.2663493682819,14.942118644714355,2.2237956523895264,0.022560346871614456
noaa_tsunami,historical_runups,regression,linear,289,28295,30,-4.239299297332764,93.35019960142024,15.830069541931152,0.011741899885237217,0.001914532040245831
noaa_tsunami,historical_runups,regression,svm,286,28295,30,-0.0014683008193969727,16.84049840339084,0.8435664772987366,0.6333279013633728,0.06837839633226395
noaa_tsunami,historical_runups,regression,bayesian_ridge,288,28295,30,0.037860333919525146,1281.8939113670835,29.01200294494629,0.158572256565094,0.009093089960515499
noaa_tsunami,historical_runups,regression,stochastic_gradient_descent,290,28295,30,-4.809607481274179e+28,,,0.08965063095092773,0.004867867100983858
sdoh_bea_cainc30,fips,regression,xgboost,291,22386,31,0.9781832695007324,285.4593337937998,262.5316467285156,0.1595722734928131,0.001250913948751986
sdoh_bea_cainc30,fips,regression,ada_boost,292,22386,31,0.9558591246604919,397.8029702314954,305.2875671386719,5.084577560424805,0.014578602276742458
sdoh_bea_cainc30,fips,regression,catboost,293,22386,31,0.9982147812843323,81.02686307060455,27.082706451416016,2.245847702026367,0.018290160223841667
sdoh_bea_cainc30,fips,regression,catboost,303,22386,31,0.9459081888198853,,24317.064453125,2.3259663581848145,0.018838420510292053
sdoh_bea_cainc30,fips,regression,random_forest,294,22386,31,0.9992569088935852,52.99833935709094,26.987930297851562,45.666595458984375,0.0661877691745758
sdoh_bea_cainc30,fips,regression,bagging,295,22386,31,0.9987190961837769,68.8943158599641,33.36283874511719,4.577828407287598,0.011565162800252438
sdoh_bea_cainc30,fips,regression,svm,296,22386,31,-5.2094459533691406e-05,1999.4312316256342,1487.9935302734375,16.062841415405273,2.3229124546051025
sdoh_bea_cainc30,fips,regression,random_forest,304,22386,31,0.9995012283325195,,10576.2001953125,66.43689727783203,0.06500588357448578
sdoh_bea_cainc30,fips,regression,elastic_net,297,22386,31,0.999861478805542,23.2117552868389,7.185369968414307,0.06807516515254974,0.01459378283470869
sdoh_bea_cainc30,fips,regression,bayesian_ridge,298,22386,31,0.9999999403953552,0.4277347582114258,0.2800508737564087,0.12910349667072296,0.019402040168642998
sdoh_bea_cainc30,fips,regression,linear,299,22386,31,0.9999999403953552,0.43136444577305516,0.2868557572364807,0.00895456038415432,0.008627700619399548
sdoh_bea_cainc30,fips,regression,bagging,305,22386,31,0.9978391528129578,,13903.9677734375,6.805777072906494,0.011417187750339508
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,300,22386,31,,,,0.07519861310720444,0.005156429950147867
sdoh_bea_cainc30,fips,regression,xgboost,301,22386,31,0.9669610261917114,,35730.13671875,0.12219952046871185,0.0011522950371727347
sdoh_bea_cainc30,fips,regression,linear,309,22386,31,1.0,4.332016940561917,0.7782712578773499,0.0060410029254853725,0.000431460008258
sdoh_bea_cainc30,fips,regression,ada_boost,302,22386,31,0.9975752830505371,,112037.6015625,1.2820547819137573,0.0061739650554955006
sdoh_bea_cainc30,fips,regression,svm,306,22386,31,-0.009873270988464355,,213988.640625,17.912141799926758,2.319772243499756
sdoh_bea_cainc30,fips,regression,ada_boost,312,22386,31,0.9969430565834045,,8541798.0,1.7384679317474365,0.007568406872451305
sdoh_bea_cainc30,fips,regression,elastic_net,307,22386,31,0.9992489814758301,,37421.20703125,1.0363044738769531,0.06724890321493149
sdoh_bea_cainc30,fips,regression,bayesian_ridge,308,22386,31,1.0,3.8527947673378704,0.35779500007629395,0.1918743997812271,0.006631474010646343
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,310,22386,31,,,,0.07878684252500534,0.0039895279332995415
sdoh_bea_cainc30,fips,regression,random_forest,314,22386,31,0.9981452226638794,,613166.0625,66.63927459716797,0.06640744209289551
sdoh_bea_cainc30,fips,regression,xgboost,311,22386,31,0.43379467725753784,,9095106.0,0.11985756456851959,0.001142745022661984
sdoh_bea_cainc30,fips,regression,catboost,313,22386,31,0.956936240196228,,3644120.0,2.29990291595459,0.018876172602176666
sdoh_bea_cainc30,fips,regression,bagging,315,22386,31,0.995843768119812,,727559.1875,6.66660213470459,0.011533072218298912
sdoh_bea_cainc30,fips,regression,svm,316,22386,31,-0.009668469429016113,,8948983.0,19.101451873779297,2.3165760040283203
sdoh_bea_cainc30,fips,regression,elastic_net,317,22386,31,0.9997456669807434,,572191.125,0.9916877150535583,0.01469682902097702
sdoh_bea_cainc30,fips,regression,bayesian_ridge,318,22386,31,1.0,61.604025097416525,14.679272651672363,0.22123436629772186,0.006949290167540312
sdoh_bea_cainc30,fips,regression,linear,319,22386,31,1.0,17.114965910146264,2.465381145477295,0.005688811186701059,0.0005195710109546781
sdoh_bea_cainc30,fips,regression,stochastic_gradient_descent,320,22386,31,,,,0.06101704761385918,0.003965210169553757
